"file","id_rec","group","id_probe","wave","wavename","volt","start","stop","dur","nextwave","prevwave"
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",10,5,"phloem feeding","-3375",27.4015,31.0583333333333,3.65683333333333,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",11,4,"salivation phloem","-2881",31.0583333333333,31.6025,0.544166666666669,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",12,5,"phloem feeding","-3011",31.6025,33.4315,1.829,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",13,4,"salivation phloem","-3135",33.4315,34.0515,0.619999999999997,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",14,5,"phloem feeding","-3169",34.0515,34.2495,0.198,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",15,4,"salivation phloem","-3036",34.2495,35.0295,0.780000000000001,2,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",16,2,"pathway","656",35.0295,35.7775,0.748000000000005,1,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",17,1,"non probing","-34",35.7775,36.737,0.959499999999991,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",18,2,"pathway","1672",36.737,37.1668333333333,0.429833333333342,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",19,1,"non probing","-31",37.1668333333333,37.8661666666667,0.699333333333328,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",20,2,"pathway","1351",37.8661666666667,38.159,0.292833333333334,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",21,1,"non probing","-28",38.159,39.4905,1.3315,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",22,2,"pathway","984",39.4905,59.0646666666667,19.5741666666667,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",23,1,"non probing","-16",59.0646666666667,59.8791666666667,0.814500000000002,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",24,2,"pathway","1003",59.8791666666667,88.107,28.2278333333333,4,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",25,4,"salivation phloem","-3062",88.107,88.8656666666667,0.758666666666656,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",26,5,"phloem feeding","-3549",88.8656666666667,160.3925,71.5268333333333,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",27,4,"salivation phloem","-3407",160.3925,179.7245,19.332,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",28,5,"phloem feeding","-3444",179.7245,183.521833333333,3.79733333333334,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",29,4,"salivation phloem","-2993",183.521833333333,183.734,0.21216666666669,2,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",30,2,"pathway","313",183.734,224.585,40.851,1,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",31,1,"non probing","-34",224.585,225.18,0.59499999999997,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",32,2,"pathway","1062",225.18,231.7915,6.61150000000001,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",33,1,"non probing","-20",231.7915,232.346666666667,0.555166666666679,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",34,2,"pathway","442",232.346666666667,232.6255,0.278833333333353,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",35,1,"non probing","-28",232.6255,232.943666666667,0.318166666666656,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",36,2,"pathway","935",232.943666666667,233.112666666667,0.169000000000011,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",37,1,"non probing","-23",233.112666666667,233.702,0.589333333333343,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",38,2,"pathway","409",233.702,258.9785,25.2765,4,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",39,4,"salivation phloem","-3896",258.9785,260.227833333333,1.24933333333331,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",40,5,"phloem feeding","-4181",260.227833333333,260.7685,0.540666666666709,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",41,4,"salivation phloem","-3962",260.7685,261.842333333333,1.07383333333331,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",42,5,"phloem feeding","-3960",261.842333333333,267.896166666667,6.05383333333333,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",43,4,"salivation phloem","-4155",267.896166666667,268.836166666667,0.939999999999998,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",44,5,"phloem feeding","-4078",268.836166666667,272.9685,4.13233333333335,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",45,4,"salivation phloem","-3916",272.9685,273.9785,1.00999999999999,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",46,5,"phloem feeding","-3911",273.9785,326.484166666667,52.5056666666667,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",47,4,"salivation phloem","-3976",326.484166666667,326.8195,0.335333333333267,2,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",48,2,"pathway","-1279",326.8195,351.9335,25.114,1,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",49,1,"non probing","-31",351.9335,352.570333333333,0.636833333333357,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",50,2,"pathway","752",352.570333333333,370.508666666667,17.9383333333333,4,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",51,4,"salivation phloem","-3309",370.508666666667,371.007833333333,0.499166666666667,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",52,5,"phloem feeding","-4027",371.007833333333,424.499833333333,53.492,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",53,4,"salivation phloem","-4254",424.499833333333,424.851833333333,0.351999999999975,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst3_psfRivera-ch5_.ANA",6,"Riv_SA",54,5,"phloem feeding","-4044",424.851833333333,480,55.1481666666667,0,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",2,1,"non probing",NA,0,2.02483333333333,2.02483333333333,1,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",3,1,"non probing","66",2.02483333333333,4.43633333333333,2.4115,2,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",4,2,"pathway","1975",4.43633333333333,8.68133333333333,4.245,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",5,1,"non probing","78",8.68133333333333,9.952,1.27066666666667,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",6,2,"pathway","4235",9.952,14.366,4.414,4,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",7,4,"salivation phloem","-378",14.366,14.852,0.485999999999999,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",8,2,"pathway","620",14.852,19.8085,4.9565,1,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",9,1,"non probing","85",19.8085,22.4348333333333,2.62633333333333,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",10,2,"pathway","3767",22.4348333333333,22.762,0.327166666666667,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",11,1,"non probing","81",22.762,28.1946666666667,5.43266666666667,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",12,2,"pathway","4265",28.1946666666667,29.1548333333333,0.960166666666666,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",13,1,"non probing","79",29.1548333333333,32.4976666666667,3.34283333333333,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",14,2,"pathway","1555",32.4976666666667,38.9985,6.50083333333333,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",15,1,"non probing","77",38.9985,42.269,3.2705,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",16,2,"pathway","861",42.269,42.5831666666667,0.314166666666665,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",17,1,"non probing","72",42.5831666666667,44.8255,2.24233333333334,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",18,2,"pathway","4066",44.8255,45.3826666666667,0.55716666666666,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",19,1,"non probing","72",45.3826666666667,49.8376666666667,4.45500000000001,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",20,2,"pathway","2002",49.8376666666667,49.8958333333333,0.0581666666666649,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",21,1,"non probing","77",49.8958333333333,51.0998333333333,1.20399999999999,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",22,2,"pathway","2469",51.0998333333333,51.3936666666667,0.293833333333339,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",23,1,"non probing","76",51.3936666666667,51.7508333333333,0.357166666666672,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",24,2,"pathway","1498",51.7508333333333,52.4215,0.670666666666662,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",25,1,"non probing","84",52.4215,53.4995,1.078,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",26,2,"pathway","1881",53.4995,60.8535,7.35400000000001,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",27,1,"non probing","79",60.8535,63.8473333333333,2.99383333333333,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",28,2,"pathway","3843",63.8473333333333,64.3228333333333,0.475499999999997,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",29,1,"non probing","82",64.3228333333333,71.8915,7.56866666666666,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",30,2,"pathway","2988",71.8915,76.7341666666667,4.84266666666667,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",31,1,"non probing","84",76.7341666666667,80.1066666666667,3.37249999999999,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",32,2,"pathway","2506",80.1066666666667,81.1841666666667,1.07750000000001,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",33,1,"non probing","94",81.1841666666667,82.3091666666667,1.125,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",34,2,"pathway","3396",82.3091666666667,92.1985,9.88933333333333,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",35,1,"non probing","84",92.1985,93.5215,1.32300000000001,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",36,2,"pathway","934",93.5215,96.0463333333333,2.52483333333332,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",37,1,"non probing","81",96.0463333333333,97.509,1.46266666666668,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",38,2,"pathway","217",97.509,98.0436666666667,0.534666666666666,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",39,1,"non probing","82",98.0436666666667,98.3128333333333,0.269166666666678,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",40,2,"pathway","637",98.3128333333333,100.976333333333,2.66349999999998,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",41,1,"non probing","78",100.976333333333,101.306333333333,0.330000000000013,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",42,2,"pathway","1559",101.306333333333,114.267833333333,12.9615,4,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",43,4,"salivation phloem","-1991",114.267833333333,115.264666666667,0.996833333333342,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",44,5,"phloem feeding","-1929",115.264666666667,116.68,1.41533333333334,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",45,4,"salivation phloem","-1610",116.68,117.250166666667,0.570166666666665,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",46,5,"phloem feeding","-1523",117.250166666667,118.020666666667,0.770499999999984,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",47,4,"salivation phloem","-1704",118.020666666667,118.1085,0.0878333333333501,2,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",48,2,"pathway","1345",118.1085,125.291333333333,7.18283333333332,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",49,4,"salivation phloem","-2208",125.291333333333,126.511166666667,1.21983333333334,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",50,2,"pathway","601",126.511166666667,138.234833333333,11.7236666666667,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",51,4,"salivation phloem","-2024",138.234833333333,138.982833333333,0.74799999999999,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",52,5,"phloem feeding","-1644",138.982833333333,139.954833333333,0.972000000000008,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",53,4,"salivation phloem","-1289",139.954833333333,140.2275,0.272666666666652,2,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",54,2,"pathway","642",140.2275,145.3325,5.10500000000002,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",55,4,"salivation phloem","127",145.3325,146.916166666667,1.58366666666666,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",56,2,"pathway","923",146.916166666667,153.896833333333,6.98066666666665,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",57,4,"salivation phloem","-2147",153.896833333333,155.788666666667,1.89183333333335,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",58,2,"pathway","1199",155.788666666667,159.795333333333,4.00666666666666,1,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",59,1,"non probing","76",159.795333333333,160.771333333333,0.975999999999999,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",60,2,"pathway","1138",160.771333333333,172.0145,11.2431666666667,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",61,1,"non probing","73",172.0145,172.976666666667,0.962166666666633,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",62,2,"pathway","3224",172.976666666667,173.973166666667,0.996499999999997,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",63,1,"non probing","79",173.973166666667,177.838833333333,3.86566666666667,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",64,2,"pathway","3458",177.838833333333,178.913,1.07416666666668,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",65,1,"non probing","77",178.913,179.727666666667,0.814666666666653,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",66,2,"pathway","283",179.727666666667,189.965333333333,10.2376666666667,4,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",67,4,"salivation phloem","-2019",189.965333333333,190.948,0.982666666666631,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",68,2,"pathway","1152",190.948,195.181,4.23300000000003,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",69,4,"salivation phloem","-2008",195.181,196.675833333333,1.4948333333333,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",70,5,"phloem feeding","-1589",196.675833333333,202.081333333333,5.40550000000002,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",71,4,"salivation phloem","-1344",202.081333333333,202.342,0.26066666666668,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",72,5,"phloem feeding","-1010",202.342,202.661,0.318999999999988,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",73,4,"salivation phloem","-1265",202.661,202.898,0.236999999999995,5,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",74,5,"phloem feeding","-1301",202.898,205.579333333333,2.68133333333333,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",75,4,"salivation phloem","-1257",205.579333333333,206.124666666667,0.545333333333332,2,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",76,2,"pathway","1072",206.124666666667,207.3065,1.18183333333334,4,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",77,4,"salivation phloem","-1749",207.3065,208.244166666667,0.937666666666672,5,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",78,5,"phloem feeding","-1364",208.244166666667,256.191333333333,47.9471666666666,2,4
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",79,2,"pathway","1157",256.191333333333,257.137333333333,0.946000000000026,1,5
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",80,1,"non probing","73",257.137333333333,258.326166666667,1.18883333333332,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",81,2,"pathway","869",258.326166666667,260.678,2.35183333333333,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",82,1,"non probing","73",260.678,262.950666666667,2.27266666666668,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",83,2,"pathway","1337",262.950666666667,263.783833333333,0.833166666666671,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",84,1,"non probing","71",263.783833333333,265.624,1.84016666666668,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",85,2,"pathway","3187",265.624,267.019166666667,1.39516666666663,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",86,1,"non probing","78",267.019166666667,267.572833333333,0.553666666666686,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",87,2,"pathway","3580",267.572833333333,268.495,0.922166666666669,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",88,1,"non probing","82",268.495,269.891333333333,1.3963333333333,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",89,2,"pathway","3312",269.891333333333,272.083666666667,2.19233333333335,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",90,1,"non probing","79",272.083666666667,273.608166666667,1.52450000000005,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",91,2,"pathway","3192",273.608166666667,273.969666666667,0.361499999999978,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",92,1,"non probing","83",273.969666666667,274.123833333333,0.15416666666664,2,2
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",93,2,"pathway","262",274.123833333333,299.626666666667,25.5028333333333,1,1
"C:\RProjects\stressbiome\epg_data\Raw_data\Riv_SA/6_syst1_psfRivera-ch1_.ANA",7,"Riv_SA",94,1,"non probing","78",299.626666666667,300.474166666667,0.847500000000025,2,2
