"file","id_rec","group","id_probe","wave","wavename","volt","start","stop","dur","nextwave","prevwave"
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",44,2,"pathway","341",333.748833333333,334.032,0.283166666666659,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",45,1,"non probing","6",334.032,334.356166666667,0.324166666666656,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",46,2,"pathway","1062",334.356166666667,352.936833333333,18.5806666666667,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",47,4,"salivation phloem","-1057",352.936833333333,354.049333333333,1.11250000000001,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",48,5,"phloem feeding","-1085",354.049333333333,356.430833333333,2.38149999999996,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",49,4,"salivation phloem","-763",356.430833333333,356.975833333333,0.545000000000016,2,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",50,2,"pathway","1764",356.975833333333,363.011166666667,6.03533333333331,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",51,4,"salivation phloem","-1013",363.011166666667,363.737166666667,0.726000000000056,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",52,5,"phloem feeding","-1039",363.737166666667,365.690166666667,1.95299999999997,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",53,4,"salivation phloem","-743",365.690166666667,366.417166666667,0.727000000000032,2,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",54,2,"pathway","1400",366.417166666667,371.9775,5.56033333333335,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",55,4,"salivation phloem","-1052",371.9775,373.135,1.15749999999997,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",56,2,"pathway","1948",373.135,374.089,0.954000000000008,1,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",57,1,"non probing","-5",374.089,375.413166666667,1.32416666666666,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",58,2,"pathway","3068",375.413166666667,379.2045,3.79133333333334,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",59,1,"non probing","-4",379.2045,379.572666666667,0.368166666666696,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",60,2,"pathway","4540",379.572666666667,400.234166666667,20.6615,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",61,4,"salivation phloem","-1090",400.234166666667,401.906,1.67183333333332,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",62,2,"pathway","1542",401.906,408.239833333333,6.3338333333333,7,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",63,7,"xylem ingestion","3607",408.239833333333,450.090666666667,41.8508333333334,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",64,2,"pathway","1920",450.090666666667,452.158666666667,2.06799999999998,1,7
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",65,1,"non probing","-2",452.158666666667,454.120833333333,1.96216666666669,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",66,2,"pathway","352",454.120833333333,455.5155,1.39466666666669,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",67,1,"non probing","-10",455.5155,456.054333333333,0.538833333333287,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",68,2,"pathway","3378",456.054333333333,467.068666666667,11.0143333333334,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",69,4,"salivation phloem","-1334",467.068666666667,468.402,1.33333333333331,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",70,2,"pathway","1377",468.402,473.888833333333,5.48683333333338,7,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",71,7,"xylem ingestion","465",473.888833333333,477.9,4.01116666666661,1,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",72,1,"non probing","-11",477.9,478.938333333333,1.03833333333336,2,7
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_SA/1_syst1_psfRivera-ch3_.ANA",15,"Riv_SA",73,2,"pathway","3593",478.938333333333,480,1.06166666666667,0,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",2,1,"non probing",NA,0,0.103166666666667,0.103166666666667,1,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",3,1,"non probing","2",0.103166666666667,2.12183333333333,2.01866666666667,2,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",4,2,"pathway","768",2.12183333333333,29.7745,27.6526666666667,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",5,4,"salivation phloem","-2126",29.7745,32.4925,2.718,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",6,2,"pathway","1000",32.4925,47.5028333333333,15.0103333333333,1,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",7,1,"non probing","-6",47.5028333333333,47.7791666666667,0.276333333333334,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",8,2,"pathway","646",47.7791666666667,49.4626666666667,1.6835,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",9,1,"non probing","22",49.4626666666667,50.6611666666667,1.1985,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",10,2,"pathway","1656",50.6611666666667,52.8355,2.17433333333334,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",11,1,"non probing","44",52.8355,54.3718333333333,1.53633333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",12,2,"pathway","104",54.3718333333333,59.2708333333333,4.899,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",13,1,"non probing","-2",59.2708333333333,59.6111666666667,0.340333333333334,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",14,2,"pathway","669",59.6111666666667,107.849666666667,48.2385,6,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",15,6,"penetration difficulties","1602",107.849666666667,109.2485,1.39883333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",16,2,"pathway","930",109.2485,115.816,6.56750000000001,6,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",17,6,"penetration difficulties","183",115.816,118.986833333333,3.17083333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",18,2,"pathway","275",118.986833333333,139.767166666667,20.7803333333333,1,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",19,1,"non probing","7",139.767166666667,140.333833333333,0.566666666666663,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",20,2,"pathway","122",140.333833333333,140.823333333333,0.489499999999992,6,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",21,6,"penetration difficulties","524",140.823333333333,151.539333333333,10.716,1,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",22,1,"non probing","6",151.539333333333,153.667333333333,2.12800000000001,2,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",23,2,"pathway","1323",153.667333333333,154.549166666667,0.881833333333333,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",24,1,"non probing","79",154.549166666667,161.2205,6.67133333333331,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",25,2,"pathway","237",161.2205,179.243666666667,18.0231666666667,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",26,4,"salivation phloem","667",179.243666666667,180.0285,0.784833333333296,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",27,5,"phloem feeding","836",180.0285,183.652666666667,3.6241666666667,2,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",28,2,"pathway","3152",183.652666666667,191.095666666667,7.44299999999998,4,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",29,4,"salivation phloem","212",191.095666666667,192.338,1.24233333333336,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",30,5,"phloem feeding","-323",192.338,199.7965,7.45849999999999,2,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",31,2,"pathway","2582",199.7965,215.280666666667,15.4841666666667,4,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",32,4,"salivation phloem","121",215.280666666667,215.718166666667,0.4375,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",33,2,"pathway","5931",215.718166666667,225.126166666667,9.40799999999999,6,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",34,6,"penetration difficulties","3698",225.126166666667,228.360833333333,3.23466666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",35,2,"pathway","5664",228.360833333333,239.281833333333,10.921,4,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",36,4,"salivation phloem","1125",239.281833333333,239.5825,0.300666666666672,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",37,5,"phloem feeding","1835",239.5825,432.822166666667,193.239666666667,2,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",38,2,"pathway","4119",432.822166666667,445.835,13.0128333333333,1,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",39,1,"non probing","57",445.835,447.137833333333,1.30283333333335,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",40,2,"pathway","3525",447.137833333333,449.952666666667,2.81483333333335,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",41,1,"non probing","67",449.952666666667,450.658833333333,0.706166666666604,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",42,2,"pathway","7133",450.658833333333,451.129,0.470166666666728,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",43,1,"non probing","66",451.129,451.5185,0.389499999999998,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",44,2,"pathway","7135",451.5185,469.607,18.0885,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",45,4,"salivation phloem","2209",469.607,470.302666666667,0.695666666666682,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",46,5,"phloem feeding","2440",470.302666666667,477.299,6.99633333333333,2,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",47,2,"pathway","4374",477.299,479.859166666667,2.5601666666667,4,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",48,4,"salivation phloem","2828",479.859166666667,479.9965,0.137333333333345,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/8_syst1_psfRivera-ch2_.ANA",16,"Riv_Ctr",49,5,"phloem feeding","2294",479.9965,480,0.00349999999997408,0,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",2,1,"non probing",NA,0,0.4895,0.4895,1,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",3,1,"non probing","-31",0.4895,1.07166666666667,0.582166666666666,2,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",4,2,"pathway","125",1.07166666666667,3.14533333333333,2.07366666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",5,1,"non probing","6",3.14533333333333,4.95666666666667,1.81133333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",6,2,"pathway","1156",4.95666666666667,5.7295,0.772833333333334,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",7,1,"non probing","-23",5.7295,11.3126666666667,5.58316666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",8,2,"pathway","2153",11.3126666666667,11.6303333333333,0.317666666666668,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",9,1,"non probing","-27",11.6303333333333,12.334,0.703666666666665,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",10,2,"pathway","2421",12.334,14.3261666666667,1.99216666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",11,1,"non probing","-29",14.3261666666667,15.233,0.906833333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",12,2,"pathway","1509",15.233,32.9548333333333,17.7218333333333,6,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",13,6,"penetration difficulties","2002",32.9548333333333,34.458,1.50316666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",14,2,"pathway","1543",34.458,35.0388333333333,0.580833333333331,6,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",15,6,"penetration difficulties","2085",35.0388333333333,164.022666666667,128.983833333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",16,2,"pathway","2262",164.022666666667,165.832666666667,1.80999999999997,6,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",17,6,"penetration difficulties","2389",165.832666666667,166.807166666667,0.974500000000006,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",18,2,"pathway","1624",166.807166666667,171.642333333333,4.83516666666668,1,6
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",19,1,"non probing","-28",171.642333333333,176.464666666667,4.82233333333332,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",20,2,"pathway","5266",176.464666666667,188.394,11.9293333333333,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",21,1,"non probing","-18",188.394,188.8445,0.450500000000034,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Riv_Ctr/7_syst3_psfRivera-ch5_.ANA",17,"Riv_Ctr",22,2,"pathway","4224",188.8445,193.130666666667,4.28616666666665,1,1
